Id,Comments,Label
fannydelia,特技赞,6981
小猪,很炫酷但是情节不够过瘾。,6982
道士妹,我姓王，也是一个图书管理员。,6983
再见三井寿,内容好空洞，anyway承上启下,6984
老林,超级好看的漫威电影，这个英雄跟钢铁侠一样嘴炮，跟福尔摩斯一样骄傲自负，一样会动脑解决问题，活生生把大反派搞得精分退场。该有的看点一个不落，笑点也恰到好处。特级好赞，类似盗梦空间的感觉。,6985
aya,就觉得里面真正的女主角是那块魔毯。以及我Tilda女神实在是有灵气！剩下那些乱七八糟的剧情可以捧着爆米花稀里糊涂看完。,6986
LeE,特效玄幻，就是有点看不懂。。。,6987
牧羊小猪,卷福不好好拍福尔摩斯，来漫威客串魔法师,6988
楊不可說,开车不要超速不要玩手机。,6989
nicocosama,法术很酷炫,6990
ballcool lee,非常好看。漫威牛逼点地方在于，在超级英雄这么同质化这么无聊的类型题材中，还能开发出这么多类型。《死侍》和《奇异博士》把之前不看超级英雄的影迷也会吸引过来,6991
贪贪,比起复联系列的力量系，我更喜欢博士的魔法系。PG-13我们却骗了7岁小孩去看，吓得她频频蒙眼，然后也不断大笑。以为海贼王剧场版把想象实现得炫丽，其实漫威的多维CG已经呈现的远超2D漫画了。海贼王没让娃笑，博士却笑点不断，可谓视觉效果+故事性+喜剧性的有料爆米花电影，推荐！,6992
青花瓷盘子,好看,6993
一世長安,本尼真的性感,6994
新鲜虫子,没有高潮就已经结束了。,6995
Mr. Mackey,一般，就是塑造的过程。但是对于漫威这个系列，又不得不看。,6996
XXX,漫威真的不是我的菜 确认无误...以及还是好喜欢Rachel！,6997
JC,好像蜀山传...,6998
TK,特效满分，情节不拖沓，值回票价了,6999
羽小凉,我好喜欢他女朋友！,7000
Ann_hana,漫威的电影，看完总是感觉很空虚。中间精彩，结尾仓促，为了续集，哈哈哈。,7001
完美不完蛋,2016.11.12,7002
爷不拉稀莫为奇,菠萝菠萝蜜,7003
北极以北1029,靠嘴炮战胜boss的超级英雄。。。。,7004
芭芭拉,一般吧,7005
还是叫朱诺君吧,夏洛克和汉尼拔和冰雪女王，嗯，特效也绝了！漫威宇宙太庞大，也许等我都30岁了漫威依旧在出新作品吧，我依旧会去影院的，就为了过这个瘾，等那个彩蛋，念那个情怀！,7006
小维,喜欢看这种有东方元素的电影～斗篷真帅～,7007
年轻不拽世界何,好看的，推荐,7008
keenboy,福尔摩斯值得五星,7009
Hicuup_l,剧情依旧老套，视觉效果也没新意，但看完依旧很燃啊。这很唯心主义。,7010
May's Ponytail,还是浓浓的漫威风格，虽然男主分分钟让我穿越到卷福，但影片依然很好看，特效真心很赞。我爱花心的斗篷～超级萌萌哒。在我看来就是主角担当。还有永远在客串的斯坦李老爷子，看到老爷子真是让人好开心。,7011
肆夜の乱,简直是密恐患者的噩梦,7012
jess lee,斗篷+1,7013
Federica,自己双十一一大早跑到悠唐imax看，工作日人不多全是自己来看的人。视效很棒，漫威里让我觉得是有些不同的大望的期待主。核是一样的，镀上了宇宙，时间和伦敦的壳。那个堡垒定在香港是因为内地不给许可证吗??,7014
淡淡风月,我们拍不出，想象力不行，中国人为什么丧失了想象力呢？,7015
很香,哎卷福医生真迷人,7016
鸿盛居士,有盗梦空间的感觉，也有笑点，是部不错的爆米花电影。可惜没有看到彩蛋。电影院,7017
瓦轮胎,我要拜the ancient one为禅师 我要拜swinton为女王 tilda太 赞 了 太 赞 了,7018
kimiyue,剧情一般，特效让人心醉，时空穿梭+高级维度让人保持好奇心，漫威的固定节目都保质保量的完成，已经开始期待后面的续作,7019
高山也是流水,视觉效果好，但是剧情一般！,7020
洋芋葡萄,幸亏没喝港奶,7021
39℃薄荷,特效牛逼，全程目眩神迷。开车时候不要玩手机，不然只有魔法可以拯救你。,7022
沙瀑我爱罗,烂威动作戏依旧不给力。特效很酷炫，boss被赖死了。我是来谈判的 斜眼。复仇者大楼各种刷存在感。雷神萌萌哒。imax效果卓越。作为一部英雄起源，故事流水线却并不无聊。比蚁人妇联2都好多了。,7023
少年宫宫主,我一个外科医生，怎么就成了膜法师呢？,7024
下雨不愁,所以下一部是雷神和奇异博士？,7025
范克里夫大尉,基纽特种部队大战小林,7026
最爱红烧肉,主角很酷，boss很渣,7027
Aries,进入邪教组织的外科医生,7028
邓瀚凝,没有高潮啊,7029
wit,开车的时候要专心啊！,7030
絡絡丶,不知道为什么就是不想看，可能因为名字太直白得俗……啊啊啊啊啊啊！到底为什么一点也不想看，可是闺密说了三四回要看这个……,7031
草琴,卷福,7032
凤梨罐头,最美的不是看电影，是一起看过的电影,7033
凌格七,赞赞赞，喜欢这个风格,7034
小皑叶,是斗篷先动的手,7035
复刻记忆,真的很一般，水准以下,7036
翻车鱼,我真的有一种老年哈利养成记的感觉...剧情比较弱啊。可是特效牛逼啊，可以可以,7037
小矮人没有童话,剧情单一，只为后续做铺垫，效果可以,7038
波妞小姐,我就是爱这种镜面和时空扭转的效果 看多少遍都不厌倦 想去刷IMAX,7039
C.,2016.11.07 马脸演技还可以 故事本身挺无聊的吧 头重脚轻 cg部分不知道花了多少钱咳咳,7040
云淡风清,开创漫威新天地！,7041
KristyXKristy,视觉效果真的太棒了,7042
七夜,卷福+盗梦空间+明日边缘+月光宝盒+开车请关手机+尼玛，还有快进倒退键,7043
暮之星,Marvel第三阶段重要人物：奇异博士终于利用周末时间看完了，IMAX版长达20分钟的全画幅画面，尤其是坐在观影席正前方的时候，犹如身临其境，随着一次次的城市追逐战不断的上演，人也随着画面上下左右开始颠倒，特效画面满点（盗梦空间升级版）,7044
butter。,这部电影告诉我们开车的时候别玩手机。。。而且我并没有觉得非常好看,7045
石头不是砖,虽然流程过短、剧情单薄、人物成长过于仓促，但是你怎么知道别人不是顿悟，而且特效场面够牛掰啊,7046
铁人,神级法师养成记,7047
Miss黄,莫度的感受就是你们怎么能这样？你们怎么能骗我？你们不都是好人吗？你们这都是干了些什么？然后他资质平平，自己很难balance好一切，就是想不通啊，于是就走极端了,7048
潇梦,发现大家不是在黑东方主义想象就是在黑大Boss实在太弱剧情过于老套，我却觉得万花筒般的特效其实是很好很好看滴，重要的是和周唯在一起看什么都很开心 Chris,7049
Cut the world,看盗梦空间是“哇”，看这部是“哦”。,7050
富大小姐,这明明就是奇异博士的序章啊，这就是要出1、2、3、4…的节奏啊，博士的衣服真的太丑了啊~,7051
奥特曼的初吻,得再看一遍，好多概念没有看懂。。。,7052
黄嘻嘻,特效比哈利波特好，剧情比哈利波特差。没了。,7053
woodvillage,特效还挺炸裂的，情节是个啥,7054
Achrista,Beyonce runs the world！,7055
蜉蝣说话,厉害了斯文顿,7056
Miss S,特效满分！剧情薄弱是超级英雄电影的通病。看完有种“主角技能还是太弱了啊”的感觉，也因此期待第二部。2016.11.6,7057
xxxxxx,深度佛学教科科幻节目,7058
凭海临风,3D效果不错，强烈盗梦空间的感觉，情节节凑，精彩好笑，续集伏笔多，片尾彩蛋吸引人,7059
甘党,厉害了，我的特效！仿佛开启了名为“中二”的外挂,7060
伪哲人,跟我签订契约，成为马猴烧酒吧,7061
Hanamichi,大长脸用越光宝盒气走大boss。去买票竟然得知当场售罄，于是只能等了一小时看下一场。瑞秋还是那么美丽啊~ 另外意外看到了银河护卫队2的预告，激动一比！,7062
詹士邦沒有約會,喜歡，畫面很迷幻。,7063
咖喱咖喱饭?,Doctor不应该是医生么,7064
梅雅莉,啊啊～我也想一挥手就变出个小扇子，cool cool cool,7065
会说话的枕头,这片竟然赤裸裸其实我们Masters，不能忍！！！ 视觉设计做得真好，于是逻辑细节就能够虚过去了。这片子告诉我们，只有会背书博士才能拯救世界??,7066
春雨,漫威的毛病是永远的套路，特效确实是花样百出。另外一直喜欢卷福。有感情分在里面。还有一点，魔法世界毕竟没有深刻理解科学，时空本为一体，再这里被割裂了。科普控不能忍。,7067
Boiling,这个披风怎么这么讨喜呢！,7068
城中大盗Z,三星半，特效是看点，但并不是最重要的，影片观感还行，主要依靠的还是“卷福”个人的明星魅力。细心回想一下，我们每个人一定都经历过比这特效呈现出来的复杂十倍百倍的梦境，这万花筒般的视觉奇观，实际上不足为奇。,7069
怪力熊战士,还想去再刷一次IMAX,7070
高绮痴子,感觉没其他英雄的好。人物刻画不够。最后boss竟然被系统bug打败了～彩蛋还是很及格的～,7071
卡破狼,中规中矩,7072
kratos,脑洞大开+视觉效果足够弥补剧情上的不足,7073
蛋疼小丸子,视觉非常棒，比妇联系列有趣得多，虽然对西藏神秘主义不太感冒，但是这可能是好莱坞对神奇的东方力量解读最深入的一次。,7074
鸡毛一样飞,这就是??伦敦折叠？,7075
刹那。,彩蛋看到锤哥竟然是这部电影的最大惊喜 就观影体验来说 讨论的东西有点太浅了,7076
無远弗届,漫威找到了“奇异博士”这个平台，把电影特效玩到了视觉艺术的高度。电影中会魔法的不止几个法师，还有帕尔默，一看到她的颜我就感觉窒息了。,7077
绘里呀,有Tilda在的片子必须五星了何况她的造型那么美！那么不食人间烟火！那么攻！挥舞着扇子的时候我整个人都要过呼吸了！【故事没什么高潮了还不如WiFi password之类的小细节好笑w某些设置也有点黑色幽默的意味在，单论电影本身的话大概就是个勉强四星吧。,7078
卧雪长歌。,超级英雄+神秘主义，不得不佩服漫威的想象力和文化融合的意图，设定很高级，但实现方式又是简单的回到了莫名其妙的超能力，前半部分铺垫时空逻辑背景的节奏不错，后面的情节推动的速度和方向有点快和偏，导致结束的时候感觉后劲不足，就像光头大师说的“没人准备好”一样，剧本好像也没准备好。,7079
折耳也耶,下半年最棒的电影，没有之一，目前没有。,7080
wattwy,好好看！电影工业太强大啦！！！,7081
听小小弹,Tila 气质啊。。。,7082
阿sue‖半闭关,哈哈哈哈 只觉得卷福一会儿现代装一会儿古装切换自如...,7083
颜楷,还不错卷福还是秀肌肉了。,7084
疯表姐,原来现在电影是“好看”最重要,7085
猫围脖,《奇异博士》名如其实，的确”奇异”，IMAX3D画面的视效值得一看，有些场景让人老想歪着脑袋看。尽管还是漫威雷打不动的大英雄拯救地球，故事情节不要苛求，不足之处可以因为眼花缭乱而忽略，画面的创意和构思可以说是近期漫威影业视觉特技效果最棒的电影。结尾有两个彩蛋。,7086
木子、石页,不愧是漫威，太赞了。3D效果赞爆，但就是博士有点弱化了。彩蛋也是惊喜！,7087
Yeeeo,“哈喽 你看了奇异果博士吗？”“？？？？？？”,7088
哥斯拉面,特效真的狂拽酷炫！,7089
影想家Hugo,哈哈，又名《斯特兰奇医生》。,7090
金泰亨,美术可以呢,7091
影君子,绝对是个bug人物。,7092
Mojo jojo,想玩花样可是故事太烂···看完真的没有大片的震撼···也没有那种英雄电影的俗气剧情···总之故事太烂····,7093
食烟火的疯婆子,抖森的好邻居，一起加入漫威大家庭了,7094
这里是大嘴,换汤不换药万花筒启发一切,7095
王沥川的老婆,超级英雄的一贯套路。特效没得说，逼格高，时间无限循环的情节很酷，里面的小斗篷萌萌哒，和卷福很配,7096
